"RENT","OMB13CBSA","CB","COSTBURDEN","HHPOC","MHINCP","HHGRAD","HHSPAN_new","HHMAR_NEW","HHRACEALL","HHSEX_NEW","HHAGE","HINCP","UTILAMT","HHIMMIGRANT","HSHLDTYPE","RATINGHS","RATINGNH","HUDSUB","BLD","LOTSIZE","UPKEEP","ADEQUACY","NUMPEOPLE","TOTROOMS","CROWD","UNIT_SIZE_NEW","RENTSUB_NEW","FS","RENTCNTRL","NHQSCHOOL","NHQPCRIME","NHQSCRIME","NEARBARCL","NEARABAND","WEIGHT"
1500,10,0.346,1,1,5000,10,0,0,"3",1,44,60000,230,0,3,8,8,3,6,1,1,1,3,5,0.6,4,0,0,0,1,0,0,0,0,437.43306425
1500,3,0.172913385826772,0,1,10583.3333333333,15,0,1,"3",1,38,127000,330,0,1,8,8,3,2,2,1,1,2,6,0.333333333333333,7,0,0,0,1,0,0,0,0,504.91906393
700,3,0.656,1,0,1250,4,1,1,"2",0,33,15000,120,1,1,8,8,3,6,1,1,1,5,4,1.25,-1,0,0,0,1,0,0,0,0,352.49335299
550,3,0.318461538461538,1,0,2166.66666666667,10,0,0,"2",1,65,26000,140,0,6,8,8,3,7,1,1,1,1,4,0.25,4,0,0,0,-1,-1,0,0,0,367.61838518
1000,3,0.56,1,0,2000,10,1,0,"2",0,21,24000,120,1,2,7,5,3,2,2,1,1,3,7,0.428571428571429,5,0,1,0,0,1,1,1,0,344.5423751
800,3,0.29630979498861,0,1,3658.33333333333,3,1,0,"4",1,25,43900,284,0,3,6,6,3,6,1,1,1,3,4,0.75,3,0,0,0,1,1,1,1,1,347.83893981
1400,3,0.281142857142857,0,0,5833.33333333333,11,0,1,"2",1,32,70000,240,0,1,10,10,3,2,2,1,1,6,7,0.857142857142857,6,0,0,0,1,0,0,0,0,360.72446328
810,3,0.613793103448276,1,0,1450,10,0,0,"2",1,74,17400,80,0,6,9,8,3,9,1,1,1,1,5,0.2,4,1,0,0,1,1,0,0,0,367.39456881
930,3,0.162,0,0,6666.66666666667,15,0,0,"2",0,25,80000,150,0,4,8,8,3,7,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,408.0365172
730,10,0.20496,0,0,4166.66666666667,11,1,0,"2",0,46,50000,124,1,4,-9,-9,3,6,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,737.67650374
920,3,0.209793103448276,0,0,4833.33333333333,15,1,0,"2",1,40,58000,94,0,6,9,9,3,9,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,369.39010484
900,3,0.366,1,0,3333.33333333333,10,1,1,"2",0,41,40000,320,1,1,8,8,3,2,2,1,1,5,5,1,4,0,0,0,0,0,0,0,0,344.5423751
930,3,0.34,1,1,3000,14,0,0,"3",1,35,36000,90,0,3,8,10,3,9,1,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,0,0,514.56873548
850,1,0.164571428571429,0,0,5833.33333333333,10,0,0,"2",0,43,70000,110,0,5,5,7,3,3,2,1,1,2,4,0.5,3,0,0,0,1,1,1,0,0,597.38396873
1700,1,0.444,1,1,4166.66666666667,15,0,0,"3",1,36,50000,150,1,6,8,8,3,7,1,1,1,1,4,0.25,-1,0,0,0,-1,0,0,-1,0,547.05095993
1200,1,0.179294117647059,0,0,7083.33333333333,10,0,1,"2",1,31,85000,70,0,1,7,10,3,2,2,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,537.75652302
940,1,0.0994,0,0,10000,11,0,0,"2",0,27,120000,54,0,5,8,9,3,6,1,1,1,2,4,0.5,3,0,0,0,-1,-1,-1,0,0,551.9641158
2300,1,0.250909090909091,0,0,9166.66666666667,14,0,1,"2",0,52,110000,0,0,1,9,8,3,6,1,1,1,4,6,0.666666666666667,5,0,0,0,1,0,0,0,0,537.75652302
1700,1,0.110239234449761,0,1,17416.6666666667,13,0,1,"3",1,58,209000,220,0,1,8,9,3,2,3,1,1,5,8,0.625,4,1,0,0,1,0,0,0,0,653.82181302
800,1,0.352941176470588,1,0,2833.33333333333,12,1,1,"2",1,26,34000,200,0,1,8,5,3,3,2,1,1,3,7,0.428571428571429,5,0,0,0,0,1,0,0,0,609.99803597
1700,1,0.4752,1,0,4166.66666666667,11,1,0,"2",1,43,50000,280,1,3,8,10,3,2,3,1,1,5,9,0.555555555555556,-1,0,0,0,1,0,0,0,0,514.96756435
4300,1,0.415458937198068,1,0,10350,15,0,1,"2",0,80,124200,0,0,1,10,10,3,9,1,1,1,2,5,0.4,4,0,0,0,-1,0,0,0,0,557.87871261
1500,1,0.48785046728972,1,0,3566.66666666667,13,0,0,"2",0,24,42800,240,0,5,7,8,3,2,2,1,1,3,5,0.6,-1,0,0,0,1,0,0,0,0,551.9641158
920,1,0.981818181818182,1,0,1008.33333333333,16,0,0,"2",1,80,12100,70,0,6,10,10,2,9,1,1,1,1,3,0.333333333333333,2,1,0,0,1,0,0,0,0,521.41894902
1700,1,0.314577590400519,1,1,6167,10,0,0,"3",0,67,74004,240,0,5,3,5,3,3,2,1,1,3,6,0.5,4,0,0,0,1,1,0,0,0,586.97933105
900,1,0.18,0,0,5000,9,0,0,"2",0,28,60000,0,0,4,5,6,3,2,4,1,1,1,12,0.0833333333333333,-1,-1,0,0,-1,-1,0,-1,-1,551.9641158
980,1,0.163076923076923,0,1,6500,16,0,0,"3",1,50,78000,80,1,3,6,9,3,7,1,1,1,2,4,0.5,-1,0,0,0,1,1,0,0,0,645.15154251
350,1,0.41185647425897,1,1,1068.33333333333,7,0,0,"3",0,63,12820,90,0,4,9,4,2,6,1,1,1,1,5,0.2,4,1,1,0,1,1,1,0,0,518.17024397
1300,1,0.572,1,0,2500,16,0,0,"2",1,72,30000,130,0,3,8,9,3,7,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,537.44968549
1300,1,0.3552,1,1,4166.66666666667,14,0,0,"3",1,40,50000,180,0,6,4,7,3,7,1,1,1,1,4,0.25,-1,0,0,0,1,0,0,0,0,645.15154251
750,1,0.0834782608695652,0,0,11500,15,0,0,"2",0,31,138000,210,0,2,-9,-9,3,3,2,1,1,4,6,0.666666666666667,-1,0,-1,0,-1,-1,-1,-1,-1,503.5477193
800,4,0.272,0,0,3750,10,0,0,"2",0,20,45000,220,0,5,7,8,3,8,1,1,1,2,4,0.5,-1,0,0,0,1,0,0,0,0,723.53095968
480,4,0.128,0,0,3750,14,0,0,"2",0,25,45000,0,0,4,8,8,3,3,2,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,748.1806091
670,4,0.123451327433628,0,0,7533.33333333333,14,0,1,"2",1,36,90400,260,0,1,6,8,3,2,4,1,1,7,8,0.875,5,0,0,0,1,0,0,0,0,748.1806091
1000,4,0.183157894736842,0,0,6333.33333333333,10,0,0,"2",1,50,76000,160,0,7,6,8,3,4,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,841.96060227
1300,4,0.190532544378698,0,0,8450,13,0,0,"2",1,40,101400,310,0,3,5,5,3,2,6,1,1,6,7,0.857142857142857,-1,0,0,0,1,0,0,0,0,841.96060227
1200,4,0.317777777777778,1,0,4500,7,0,1,"2",0,38,54000,230,0,1,8,8,3,2,4,1,1,5,8,0.625,6,0,0,0,1,0,0,0,0,867.69606613
390,4,0.3,1,0,1533.33333333333,6,0,1,"2",0,48,18400,70,1,1,5,8,1,7,1,1,1,4,5,0.8,-1,1,1,0,1,0,0,0,0,804.80148558
180,5,0.295384615384615,0,1,1083.33333333333,11,0,0,"3",1,46,13000,140,0,3,6,10,2,2,3,2,2,3,5,0.6,4,1,0,0,1,0,0,0,0,226.00896087
950,5,0.222,0,0,5000,7,1,1,"2",0,49,60000,160,1,1,7,10,3,2,8,1,1,3,4,0.75,-1,0,0,0,1,0,0,0,0,232.53125466
400,5,0.276,0,0,1666.66666666667,12,0,0,"2",0,39,20000,60,0,4,4,7,3,4,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,239.60900811
530,5,0.183,0,1,3333.33333333333,10,0,0,"3",0,48,40000,80,0,4,10,10,3,7,1,1,1,1,4,0.25,-1,1,0,0,1,1,1,-1,0,242.80456948
500,5,0.526027397260274,1,0,1216.66666666667,10,0,0,"2",1,36,14600,140,0,3,6,4,3,9,1,1,1,2,3,0.666666666666667,2,0,0,0,0,1,0,0,1,233.55810293
880,5,0.257454545454545,0,0,4583.33333333333,10,0,1,"2",0,43,55000,300,0,1,10,10,3,2,3,1,1,3,6,0.5,-1,0,0,0,1,0,0,0,0,253.84916943
190,5,0.341284403669725,1,1,908.333333333333,10,0,0,"3",0,65,10900,120,0,4,10,8,2,9,1,1,1,1,4,0.25,-1,1,1,0,-1,1,0,0,0,199.31124434
500,5,0.163636363636364,0,0,3666.66666666667,5,1,0,"2",1,54,44000,100,1,7,10,10,3,6,1,1,1,2,4,0.5,3,0,0,0,1,0,0,1,0,217.52049389
800,5,0.167272727272727,0,1,5500,10,0,1,"3",1,56,66000,120,0,6,8,8,3,5,1,1,1,1,4,0.25,-1,1,0,0,-1,1,0,0,0,249.44741316
1100,5,0.327272727272727,1,0,3483.33333333333,10,0,1,"2",0,59,41800,40,0,1,8,8,3,9,1,1,1,2,4,0.5,4,0,0,0,1,1,1,1,0,243.21717499
700,5,0.728,1,1,1250,13,0,0,"3",1,39,15000,210,0,3,6,6,3,2,3,1,1,2,6,0.333333333333333,-1,0,0,0,0,0,0,0,0,242.20248054
1400,5,0.110666666666667,0,0,15000,11,0,0,"2",0,48,180000,260,0,4,10,9,3,2,3,1,1,1,6,0.166666666666667,6,0,0,0,0,1,1,0,0,243.21717499
550,5,0.234181818181818,0,0,2750,11,0,1,"2",0,27,33000,94,0,1,7,7,3,5,1,1,1,2,4,0.5,2,0,0,0,1,0,0,0,0,225.95461312
600,5,0.172307692307692,0,0,4875,10,1,1,"2",1,50,58500,240,0,1,8,8,3,2,3,1,1,5,4,1.25,-1,1,0,0,1,0,0,0,0,217.52049389
500,5,0.674157303370786,1,1,741.666666666667,10,0,0,"3",0,69,8900,0,0,4,5,7,3,7,1,1,2,1,3,0.333333333333333,-1,0,1,0,-1,-1,-1,0,0,222.42522032
1500,5,0.19017608897127,0,0,8991.66666666667,11,0,0,"2",0,27,107900,210,0,2,7,7,3,2,3,1,1,3,4,0.75,-1,0,0,0,1,0,0,0,0,240.54445879
600,5,0.306666666666667,1,0,2250,11,0,0,"2",1,27,27000,90,0,6,6,6,3,2,2,1,1,1,4,0.25,-1,0,0,0,1,-1,0,0,0,233.55810293
750,5,0.273333333333333,0,0,3000,15,0,0,"2",0,40,36000,70,0,4,8,7,3,5,1,1,1,1,4,0.25,2,0,0,0,-1,0,0,0,0,221.94025772
470,5,0.216,0,0,2500,9,1,0,"2",0,31,30000,70,1,4,7,8,3,6,1,1,2,1,4,0.25,2,0,0,0,0,0,0,0,0,216.98110254
300,5,0.499421965317919,1,0,720.833333333333,10,0,0,"2",1,85,8650,60,0,6,8,8,2,7,1,1,1,1,3,0.333333333333333,2,1,1,0,-1,0,0,0,0,196.68810049
450,5,0.163960396039604,0,0,4208.33333333333,11,0,0,"2",0,51,50500,240,0,5,7,7,3,2,3,1,1,3,5,0.6,4,1,-1,0,-1,0,0,0,0,243.21717499
530,5,0.252,0,0,2500,16,1,0,"2",1,32,30000,100,1,3,7,6,3,4,1,1,1,3,4,0.75,-1,0,0,0,1,0,0,0,0,222.60253918
500,5,0.166530612244898,0,1,4083.33333333333,11,0,0,"5",0,47,49000,180,1,4,10,10,3,2,3,1,1,1,5,0.2,-1,1,0,0,1,0,0,0,0,239.1328129
850,5,0.182142857142857,0,0,4666.66666666667,10,1,0,"2",0,26,56000,0,0,2,6,6,3,4,1,1,1,3,4,0.75,3,0,0,0,-1,0,0,0,0,217.52049389
180,5,0.156521739130435,0,1,2300,10,0,0,"3",1,29,27600,180,0,3,6,6,3,2,3,1,1,2,5,0.4,4,1,1,0,0,1,0,1,1,242.80456948
610,5,0.0813333333333333,0,0,7500,11,1,0,"2",0,31,90000,0,0,5,7,7,3,6,1,1,1,2,3,0.666666666666667,3,0,0,0,-1,1,0,0,0,225.01193753
610,5,0.46,1,1,1500,11,0,0,"3",1,19,18000,80,0,6,7,6,3,5,1,1,1,1,5,0.2,3,0,0,0,-1,1,0,0,0,242.20248054
700,5,0.2208,0,0,4166.66666666667,16,0,0,"2",1,32,50000,220,0,7,7,8,3,2,3,2,2,2,5,0.4,3,0,0,0,-1,0,0,0,0,234.13870289
650,5,0.311842105263158,1,1,2533.33333333333,10,0,0,"3",0,59,30400,140,0,5,8,10,3,8,1,1,1,2,3,0.666666666666667,4,0,1,0,1,0,0,0,0,221.8736666
450,5,0.437647058823529,1,0,1416.66666666667,10,1,1,"2",1,29,17000,170,0,1,7,7,3,2,3,1,1,2,4,0.5,3,0,0,0,-1,0,0,1,0,217.52049389
3700,5,0.850706319702602,1,1,4483.33333333333,14,0,0,"3",1,29,53800,114,0,3,5,10,1,2,4,1,1,4,6,0.666666666666667,-1,0,1,0,1,0,0,0,0,241.53164041
1000,5,0.182961038961039,0,1,6416.66666666667,15,0,0,"3",1,46,77000,174,0,3,8,8,2,3,2,1,1,5,6,0.833333333333333,-1,0,0,0,1,0,0,0,1,226.00896087
560,5,0.590769230769231,1,0,1083.33333333333,11,0,0,"2",0,28,13000,80,0,4,7,7,3,7,1,2,2,1,3,0.333333333333333,-1,0,1,0,1,1,0,1,0,239.60900811
1300,5,0.175027624309392,0,0,9050,10,0,1,"2",0,34,108600,284,0,1,10,10,3,2,3,1,1,6,6,1,6,0,0,0,1,0,0,0,0,243.21717499
590,5,0.214164305949009,0,1,2941.66666666667,14,0,0,"3",0,43,35300,40,0,4,7,7,3,7,1,1,1,1,3,0.333333333333333,2,0,0,0,1,1,0,0,0,252.21905108
650,5,0.198763250883392,0,1,3773.33333333333,10,0,0,"3",1,46,45280,100,0,3,1,1,3,6,1,2,3,4,5,0.8,3,0,1,0,0,1,1,0,1,242.80456948
500,5,0.659459459459459,1,0,925,11,0,0,"2",1,65,11100,110,0,6,8,10,2,2,3,1,1,1,5,0.2,4,1,0,0,1,-1,0,0,0,191.72108754
530,5,0.504347826086956,1,0,1150,10,0,0,"2",0,64,13800,50,0,4,8,10,3,6,1,1,1,1,4,0.25,3,0,1,0,1,0,0,0,0,234.13870289
700,5,0.112,0,0,6250,11,1,0,"2",0,30,75000,0,1,5,8,7,3,9,1,1,1,2,3,0.666666666666667,3,0,0,0,-1,0,0,0,0,216.98110254
610,5,0.313846153846154,1,1,2166.66666666667,15,0,0,"3",0,39,26000,70,1,4,8,9,3,6,1,1,1,1,3,0.333333333333333,3,0,0,0,-1,0,0,0,0,252.21905108
400,5,0.189473684210526,0,1,3166.66666666667,9,0,0,"5",0,27,38000,200,0,2,3,5,3,2,3,1,1,3,5,0.6,4,0,0,0,0,1,1,0,1,234.13870289
500,5,0.118153846153846,0,0,5416.66666666667,10,0,0,"2",1,30,65000,140,0,6,8,10,3,3,3,1,1,1,4,0.25,-1,0,0,0,1,0,0,0,0,253.84916943
610,5,0.256666666666667,0,0,3000,10,0,0,"2",1,37,36000,160,0,3,8,8,2,7,1,1,1,3,4,0.75,-1,-1,1,0,1,-1,-1,0,0,223.52534591
1100,5,0.189,0,1,6666.66666666667,16,0,0,"3",1,61,80000,160,0,6,8,8,3,2,5,1,1,1,6,0.166666666666667,5,0,0,0,1,0,0,0,0,242.20248054
610,5,0.21,0,0,3333.33333333333,11,0,0,"2",1,22,40000,90,0,7,7,7,3,7,1,1,1,2,3,0.666666666666667,2,0,0,0,1,0,0,0,0,243.21717499
540,5,0.1536,0,1,4166.66666666667,10,0,0,"3",0,43,50000,100,0,4,6,7,3,9,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,248.47733988
780,5,0.229445506692161,0,0,4358.33333333333,12,1,0,"2",1,28,52300,220,0,3,10,8,3,2,3,1,1,2,5,0.4,-1,0,0,0,1,0,0,0,0,216.98110254
1200,5,0.146086956521739,0,0,9583.33333333333,15,0,1,"2",0,24,115000,200,0,1,8,7,3,2,2,1,1,2,6,0.333333333333333,4,0,0,0,1,0,0,0,0,240.54445879
500,5,0.317142857142857,1,1,2333.33333333333,16,0,1,"5",0,39,28000,240,1,1,9,8,3,2,3,1,1,4,5,0.8,-1,0,0,0,1,0,0,0,0,233.55810293
450,2,0.427659574468085,1,0,1566.66666666667,11,0,1,"2",1,34,18800,220,0,1,4,6,3,2,5,2,3,2,6,0.333333333333333,3,0,0,0,0,0,0,0,0,241.87355908
500,6,0.520481927710843,1,0,1383.33333333333,11,0,0,"2",1,61,16600,220,0,3,8,10,3,1,5,1,1,2,4,0.5,4,1,-1,0,1,0,0,0,0,348.71954566
1100,6,0.429473684210526,1,0,3166.66666666667,10,1,0,"2",0,45,38000,260,0,2,8,8,3,2,6,1,1,4,7,0.571428571428571,4,0,0,0,1,0,0,0,0,375.94895444
420,2,0.245070422535211,0,0,2366.66666666667,5,0,0,"2",0,61,28400,160,0,2,1,5,3,6,1,2,2,2,4,0.5,-1,0,0,0,0,1,1,0,0,236.77799959
160,2,0.229565217391304,0,0,958.333333333333,11,0,0,"2",0,68,11500,60,0,4,10,10,1,8,1,1,1,1,3,0.333333333333333,2,1,0,0,1,0,0,0,0,256.49640762
850,10,0.329251700680272,1,0,3675,8,0,1,"2",1,34,44100,360,0,1,7,5,3,2,3,1,1,7,5,1.4,4,0,1,0,1,1,1,0,0,613.55128988
1300,10,0.768,1,0,2083.33333333333,10,1,0,"2",1,41,25000,300,0,6,8,8,3,2,3,1,1,1,7,0.142857142857143,5,0,0,0,1,0,0,0,0,733.15934794
750,10,0.355460385438972,1,0,2335,10,0,0,"2",1,40,28020,80,0,3,5,8,3,7,1,1,1,3,5,0.6,-1,0,0,0,1,0,0,0,0,773.74219635
1100,3,0.24,0,0,5250,12,0,1,"2",0,63,63000,160,0,1,8,8,3,2,2,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,400.38463689
1100,3,0.248,0,0,5000,15,0,1,"2",1,27,60000,140,0,1,8,8,3,6,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,368.41181141
800,10,0.351479289940828,1,0,2816.66666666667,13,0,0,"2",0,79,33800,190,0,4,8,10,3,1,8,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,580.96954336
550,3,0.193139841688654,0,0,3158.33333333333,3,1,1,"2",0,68,37900,60,1,1,8,9,3,6,1,1,1,3,5,0.6,-1,0,1,0,1,0,0,0,1,317.57705928
650,3,0.925,1,1,800,13,0,0,"3",0,36,9600,90,1,4,10,10,3,7,1,1,1,1,4,0.25,-1,1,0,0,1,0,0,0,0,492.03533334
350,3,0.233333333333333,0,0,1500,15,0,0,"2",1,67,18000,0,0,3,10,4,2,9,1,2,2,2,4,0.5,3,1,1,0,0,1,1,0,0,254.76275226
880,3,0.431818181818182,1,1,2200,10,0,1,"3",1,36,26400,70,0,1,8,8,3,7,1,1,1,3,4,0.75,3,0,0,0,1,0,0,0,0,492.03533334
1100,3,0.252413793103448,0,0,4833.33333333333,11,0,0,"2",0,33,58000,120,0,4,7,8,3,8,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,407.78809314
1000,3,0.9232,1,1,1250,11,0,0,"3",0,32,15000,154,0,2,8,8,2,7,1,1,1,3,4,0.75,3,0,0,0,-1,1,1,0,0,313.21795713
1300,10,0.71,1,0,2000,18,1,1,"2",0,38,24000,120,1,1,7,8,3,6,1,1,1,4,4,1,3,0,0,0,1,0,0,0,0,739.16161605
1200,3,0.221374045801527,0,0,6550,11,1,1,"2",1,69,78600,250,1,1,10,10,3,2,3,1,1,2,7,0.285714285714286,6,0,0,0,1,0,0,0,0,332.1209164
1700,3,0.166690909090909,0,1,11458.3333333333,16,1,1,"5",0,37,137500,210,0,1,9,9,3,2,3,1,1,2,6,0.333333333333333,8,0,0,0,1,0,0,0,0,361.72323769
1300,3,0.672,1,0,2083.33333333333,15,0,0,"2",0,24,25000,100,0,4,8,8,3,7,1,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,396.7021695
1200,3,0.296907216494845,0,1,4850,15,0,0,"3",1,47,58200,240,0,3,8,10,3,2,2,1,1,4,5,0.8,4,0,1,0,1,0,0,0,0,514.25545163
940,3,0.176666666666667,0,0,6000,11,1,0,"2",0,30,72000,120,0,4,10,10,3,7,1,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,347.83893981
2700,3,0.4784,1,0,6250,15,0,1,"2",0,55,75000,290,0,1,8,8,3,2,3,1,1,2,9,0.222222222222222,7,0,0,0,1,0,0,0,0,400.38463689
1500,10,0.194262295081967,0,0,8133.33333333333,14,0,1,"2",0,33,97600,80,0,1,8,7,3,7,1,1,1,6,5,1.2,4,1,1,0,1,0,0,0,0,861.05784804
1200,3,0.410526315789474,1,0,3166.66666666667,10,0,1,"2",0,57,38000,100,0,2,7,7,3,2,3,1,1,2,6,0.333333333333333,6,0,0,0,1,0,0,0,1,385.01636915
650,3,0.125075528700906,0,0,5516.66666666667,3,1,0,"2",1,53,66200,40,1,3,8,8,3,5,1,1,1,3,5,0.6,2,0,0,0,1,1,0,0,1,347.83893981
650,3,0.48,1,0,1500,11,0,0,"2",0,57,18000,70,0,4,6,5,3,7,1,1,1,1,5,0.2,3,1,-1,0,1,1,0,0,0,385.01636915
170,3,0.252631578947368,0,0,791.666666666667,11,0,0,"2",1,75,9500,30,0,6,9,10,1,6,1,1,1,1,3,0.333333333333333,1,1,1,0,1,1,0,0,0,240.38983213
780,10,0.232,0,0,3750,10,0,0,"2",0,34,45000,90,0,4,7,7,3,7,1,1,1,1,3,0.333333333333333,2,0,0,0,-1,1,0,0,0,611.78496902
950,10,0.282222222222222,0,0,4500,10,1,1,"2",1,32,54000,320,0,1,8,8,3,2,3,1,1,7,6,1.16666666666667,-1,0,0,0,1,1,0,0,0,733.15934794
1100,3,0.24,0,0,4833.33333333333,10,1,0,"2",1,58,58000,60,0,6,9,10,3,6,1,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,368.41181141
900,10,0.131295981890209,0,0,8835,15,0,1,"2",0,36,106020,260,0,1,7,6,3,2,2,1,1,3,5,0.6,4,0,0,0,-1,1,0,1,1,658.40826383
1300,3,0.458461538461538,1,1,3250,11,0,0,"5",1,45,39000,190,1,3,10,9,3,2,2,1,1,3,6,0.5,5,0,0,0,1,0,0,0,0,408.0365172
930,3,0.337704918032787,1,0,3050,11,0,0,"2",1,73,36600,100,0,6,1,8,3,8,1,1,1,1,4,0.25,2,0,0,0,1,1,1,0,0,343.59103974
1000,10,0.18,0,0,6000,15,0,0,"2",1,49,72000,80,0,3,7,8,3,5,1,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,659.73379097
980,3,0.214,0,0,5000,15,0,0,"2",0,61,60000,90,0,4,8,9,3,7,1,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,396.7021695
1000,3,0.372,1,0,3333.33333333333,4,1,1,"2",1,39,40000,240,1,1,8,8,3,2,3,1,2,4,7,0.571428571428571,-1,0,0,0,1,-1,-1,0,0,368.63624749
1500,10,0.318,1,0,5000,10,0,1,"2",0,58,60000,90,0,1,8,8,3,2,3,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,701.25549809
980,3,0.421725239616613,1,0,2608.33333333333,15,1,0,"2",1,30,31300,120,0,6,7,8,3,2,2,1,1,1,6,0.166666666666667,5,0,0,0,1,0,0,0,0,368.63624749
1100,3,0.6048,1,1,2083.33333333333,13,0,1,"3",0,50,25000,160,1,2,10,10,3,9,1,1,1,3,5,0.6,-1,0,0,0,1,0,0,0,0,492.03533334
980,3,0.5472,1,0,2083.33333333333,15,0,1,"2",1,66,25000,160,0,1,-9,-9,3,2,3,1,1,2,6,0.333333333333333,-1,-1,0,0,-1,-1,-1,0,0,367.39456881
1400,3,0.235096153846154,0,0,6933.33333333333,15,0,1,"2",1,49,83200,230,0,1,10,8,3,2,2,1,1,4,7,0.571428571428571,6,0,0,0,0,1,1,0,0,396.7021695
1400,3,0.278823529411765,0,0,5666.66666666667,11,0,0,"2",0,53,68000,180,0,2,8,8,3,2,2,1,1,3,7,0.428571428571429,5,0,0,0,1,0,0,0,0,407.78809314
1300,3,0.882,1,0,1666.66666666667,15,0,0,"2",0,29,20000,170,0,5,8,9,3,3,2,1,1,3,4,0.75,4,1,0,0,1,1,1,1,1,396.7021695
2700,3,0.239074550128535,0,1,12966.6666666667,16,0,1,"7",1,32,155600,400,0,1,8,8,3,2,3,1,1,4,9,0.444444444444444,8,0,0,0,1,0,0,0,0,464.54608829
800,3,0.2064,0,0,4166.66666666667,11,0,0,"2",0,40,50000,60,0,4,8,8,3,9,1,1,1,1,3,0.333333333333333,2,0,0,0,-1,-1,-1,0,0,400.38463689
950,3,0.274736842105263,0,0,3800,9,1,1,"2",0,34,45600,94,1,1,7,10,3,2,3,1,1,3,5,0.6,4,0,1,0,1,0,0,0,0,352.49335299
1400,10,0.155702479338843,0,0,10083.3333333333,16,0,1,"2",0,25,121000,170,0,1,9,9,3,7,1,1,1,2,5,0.4,3,0,0,0,1,0,0,0,0,751.34517653
870,3,0.126923076923077,0,1,7800,14,0,1,"3",1,29,93600,120,0,1,8,8,3,6,1,1,1,3,5,0.6,4,0,0,0,-1,1,1,0,0,480.93679199
720,3,0.785454545454546,1,0,916.666666666667,12,1,0,"2",1,54,11000,0,0,6,7,10,2,9,1,1,1,1,3,0.333333333333333,3,0,0,0,1,1,1,1,1,241.05542384
1000,10,0.13125,0,0,8000,10,0,0,"2",0,60,96000,50,0,4,10,10,3,5,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,662.48416046
550,3,0.320689655172414,1,0,1933.33333333333,10,1,0,"2",1,24,23200,70,0,3,6,6,3,7,1,2,2,4,3,1.33333333333333,-1,-1,1,0,0,1,1,1,1,347.83893981
550,10,0.446666666666667,1,0,1500,10,0,0,"2",0,47,18000,120,0,4,7,7,3,2,3,1,1,1,5,0.2,4,0,0,0,-1,0,0,-1,-1,613.55128988
1100,10,0.6,1,0,2133.33333333333,11,0,0,"2",1,30,25600,180,0,3,7,7,3,3,2,1,1,4,6,0.666666666666667,-1,0,0,0,0,0,0,0,0,661.63854772
800,10,0.436363636363636,1,0,1833.33333333333,9,0,0,"2",1,80,22000,0,0,6,9,10,3,6,1,1,1,1,6,0.166666666666667,5,0,0,0,1,0,0,0,0,700.84528641
1100,3,0.151419558359621,0,0,7925,10,0,0,"2",0,41,95100,100,0,5,7,7,3,7,1,1,1,2,4,0.5,4,0,-1,0,1,0,0,0,0,396.7021695
730,3,0.25378590078329,0,0,3191.66666666667,10,1,1,"2",1,25,38300,80,0,1,7,9,3,7,1,1,1,4,4,1,-1,0,0,0,1,0,0,0,0,352.49335299
980,3,0.1776,0,0,6250,11,1,0,"2",0,48,75000,130,0,5,9,10,3,7,1,1,2,2,4,0.5,3,0,-1,0,-1,1,0,0,0,368.41181141
1400,10,0.54453781512605,1,0,2975,11,0,0,"2",1,62,35700,220,0,3,10,10,3,4,1,1,1,3,6,0.5,6,0,0,0,1,0,0,0,0,662.48416046
1200,3,0.268474576271186,0,0,4916.66666666667,13,0,0,"2",1,35,59000,120,0,3,9,10,3,7,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,407.78809314
340,3,0.136,0,0,2500,11,0,0,"2",0,39,30000,0,0,4,9,9,3,2,4,1,1,1,5,0.2,5,0,0,0,1,0,0,0,0,407.78809314
980,3,0.165789473684211,0,0,6333.33333333333,11,1,0,"2",0,28,76000,70,0,2,8,8,3,7,1,1,1,4,6,0.666666666666667,3,0,0,0,-1,0,0,0,0,358.39635172
